delivery_date,weight,vehicle_size,billed_miles,total,pickup_state,deliver_state,duration_hours,rpm,predicted_cost,predicted_rpm,error,label
2021-12-17,1779,SPRINTER,1566.0,1495.0,TX,OH,48,0.954661558109834,2250.705904918477,1.4372323786197172,0.48,5
2021-12-16,44000,TRACTOR,1103.0,4500.0,AL,TX,25,4.0797824116047146,4593.048048116676,4.164141476080395,0.08,1
2021-12-17,1750,DOCK HIGH STRAIGHT,778.0,2200.0,PU,TX,51,2.827763496143959,3211.2193652790306,4.127531317839371,1.3,14
2021-12-16,2525,SPRINTER,1250.0,2070.0,TX,TN,26,1.656,1990.5544186893767,1.5924435349515014,-0.06,-1
2021-12-16,535,CARGO VAN,1473.0,1973.69,TX,IN,26,1.3399117447386286,1964.8820473040253,1.3339321434514768,-0.01,-1
2021-12-17,1500,SPRINTER,1481.0,2035.83,TX,KY,45,1.3746320054017556,2233.221898485139,1.5079148538049554,0.13,2
2021-12-17,8530,TRACTOR,1354.0,4499.0,TX,KY,34,3.3227474150664698,5190.931645305121,3.833775218098317,0.51,6
2021-12-16,20,SPRINTER,365.0,827.27,MI,IL,9,2.266493150684932,957.4922967037432,2.623266566311625,0.36,4
2021-12-16,40000,TRACTOR,493.0,3094.36,IL,TN,9,6.27659229208925,3146.7262554768067,6.382811877234902,0.11,2
2021-12-17,20000,TRACTOR,1612.0,7202.22,MI,TX,28,4.46787841191067,6431.640265288659,3.989851281196439,-0.48,-5
2021-12-17,150,DOCK HIGH STRAIGHT,563.0,2285.0,MI,TN,21,4.058614564831261,1769.5570005949005,3.143085258605507,-0.92,-10
2021-12-17,12420,TRACTOR,447.0,2688.0,IN,TN,16,6.0134228187919465,2314.423080264759,5.177680269048678,-0.84,-9
2021-12-20,520,CUBE VAN,1640.0,2535.0,TX,MI,79,1.545731707317073,2373.885925189328,1.4474914177983702,-0.1,-2
2021-12-20,8000,DOCK HIGH STRAIGHT,2005.0,5252.0,JA,NC,77,2.6194513715710723,6340.625216204977,3.1624065916234296,0.54,6
2021-12-18,2320,DOCK HIGH STRAIGHT,927.0,10516.97,MS,TX,30,11.345167206040992,8546.73638976621,9.219780355734857,-2.13,-22
2021-12-22,1674,DOCK HIGH STRAIGHT,592.0,4700.0,NX,TX,126,7.939189189189189,3903.46640712096,6.5936932552718925,-1.35,-14
2021-12-22,15652,TRACTOR,2272.0,6988.0,MI,PU,129,3.0757042253521125,6374.696011591273,2.805764089608835,-0.27,-3
2021-12-20,1318,SPRINTER,1294.0,1533.0,KY,TX,74,1.1846986089644511,1545.270282974982,1.1941810533036954,0.01,1
2021-12-20,20648,TRACTOR,1804.0,7100.0,CU,MI,72,3.9356984478935697,6995.961816843883,3.878027614658472,-0.06,-1
2021-12-20,900,SPRINTER,1470.0,1350.0,IN,TX,73,0.9183673469387756,1606.8963659672183,1.0931267795695363,0.17,2
2021-12-23,15000,TRACTOR,2300.0,7619.86,OH,EM,150,3.312982608695652,7078.367837354412,3.0775512336323527,-0.24,-3
2021-12-19,5000,TRACTOR,1244.0,8240.0,CU,AL,61,6.62379421221865,8402.245380814391,6.754216544063016,0.13,2
2021-12-20,4000,TRACTOR,1236.0,5000.0,GA,TX,71,4.045307443365696,4876.379467676283,3.945290831453303,-0.1,-2
2021-12-19,24500,TRACTOR,616.0,3650.0,TN,ON,48,5.925324675324675,2988.413743217488,4.851321011716701,-1.07,-11
2021-12-18,12960,TRACTOR,484.0,2872.25,KY,IL,21,5.934400826446281,2319.176690384573,4.79168737682763,-1.14,-12
2021-12-20,30000,TRACTOR,472.0,3301.02,IL,TN,67,6.993686440677966,3107.935027601562,6.584608109325344,-0.41,-5
2021-12-18,150,CARGO VAN,562.0,850.0,MI,TN,19,1.5124555160142348,930.5049550661532,1.655702767021625,0.14,2
2021-12-20,221,CARGO VAN,1608.0,1533.0,MI,TX,68,0.9533582089552238,1418.6408780440738,0.8822393520174588,-0.07,-1
2021-12-20,2923,TRACTOR,1414.0,2889.0,TX,NC,70,2.0431400282885432,5331.646344103912,3.770612690313941,1.73,18
2021-12-20,2400,SPRINTER,2072.0,2923.0,CT,TX,68,1.4107142857142858,2523.11094028283,1.217717635271636,-0.19,-2
2021-12-20,600,SPRINTER,1721.0,2139.03,TX,OH,64,1.2428994770482278,2367.400746873056,1.3755960179390212,0.13,2
2021-12-18,30000,TRACTOR,460.0,3258.96,OH,TN,19,7.084695652173913,3234.455951147904,7.031425980756312,-0.05,-1
2021-12-19,525,DOCK HIGH STRAIGHT,1615.0,2675.0,MI,TX,42,1.6563467492260062,2878.5087802541084,1.782358377866321,0.13,2
2021-12-20,1003,SPRINTER,1640.0,1495.0,MI,TX,67,0.9115853658536586,1663.7912310433865,1.0145068481971868,0.1,2
2021-12-20,3,CARGO VAN,556.0,1130.0,TX,GJ,68,2.0323741007194243,1170.1187217495922,2.1045300750891944,0.07,1
2021-12-20,220,SPRINTER,907.0,1273.84,AR,MI,60,1.4044542447629549,1389.182611669292,1.5316236071326264,0.13,2
2021-12-20,121,CARGO VAN,1778.0,3656.0,GJ,IL,61,2.0562429696287965,3336.3012560363613,1.876434902157684,-0.18,-2
2021-12-18,40000,TRACTOR,707.0,6088.0,TN,TX,28,8.61103253182461,3575.4149290020337,5.057163973128761,-3.55,-33
2021-12-20,1266,SPRINTER,1759.0,2344.37,TX,MI,64,1.3327856736782262,2329.428822068392,1.3242915418239865,-0.01,-1
2021-12-20,200,SPRINTER,2228.0,4189.0,MI,JA,74,1.88016157989228,3400.7464917855527,1.526367366151505,-0.35,-4
2021-12-20,198,SPRINTER,2071.0,3756.0,SL,MI,60,1.8136166103331723,3502.016644524276,1.690978582580529,-0.12,-2
2021-12-18,1038,CARGO VAN,895.0,1661.08,AR,TX,17,1.8559553072625696,1688.074360296451,1.8861166036831856,0.03,1
2021-12-19,24500,TRACTOR,616.0,3650.0,TN,ON,41,5.925324675324675,3414.156638268978,5.5424620751119775,-0.38,-4
2021-12-18,11576,DOCK HIGH STRAIGHT,460.0,1200.0,TX,SL,22,2.608695652173913,1452.4249384706516,3.15744551841446,0.55,6
2021-12-20,150,SPRINTER,1719.0,2259.92,TX,MI,58,1.314671320535195,2177.9100078097504,1.2669633553285342,-0.05,-1
2021-12-21,350,SPRINTER,1464.0,3275.09,CU,KY,84,2.237083333333333,3026.142660006943,2.0670373360703165,-0.17,-2
2021-12-20,1000,DOCK HIGH STRAIGHT,1594.0,2955.0,TX,MI,55,1.853826850690088,2618.4230326257434,1.6426744244829006,-0.21,-3
2021-12-19,3552,SPRINTER,526.0,2056.68,IN,MO,26,3.910038022813688,1442.848731353877,2.7430584246271423,-1.17,-12
2021-12-20,3760,CUBE VAN,1423.0,3249.44,TX,OH,42,2.2835137034434294,3030.5865553487665,2.1297164830279454,-0.15,-2
2021-12-22,1500,CARGO VAN,1903.0,3878.0,PU,IL,91,2.0378349973725696,3726.999022111262,1.958486086238183,-0.08,-1
2021-12-22,1038,SPRINTER,2298.0,2989.0,PU,MI,89,1.3006962576153176,3412.306414071974,1.4849027041218337,0.18,2
2021-12-22,20648,TRACTOR,1804.0,7100.0,CU,MI,95,3.9356984478935697,7476.587641338045,4.144449912049914,0.21,3
2021-12-20,338,CARGO VAN,1752.0,3018.94,AZ,KY,45,1.7231392694063927,2638.958849961901,1.506255051348117,-0.22,-3
2021-12-20,4954,DOCK HIGH STRAIGHT,1606.0,4150.0,TX,MI,40,2.584059775840598,3150.202477780311,1.9615208454422857,-0.62,-7
2021-12-20,313,CARGO VAN,2017.0,3412.71,AZ,MI,49,1.6919732275656916,2853.994833207448,1.414970170157386,-0.28,-3
2021-12-19,40000,TRACTOR,474.0,4988.0,TN,TX,28,10.523206751054852,2869.8941809453827,6.054629073724436,-4.47,-33
2021-12-20,30000,TRACTOR,1612.0,7988.0,NC,TX,33,4.955334987593052,6870.2415323274345,4.261936434446299,-0.69,-7
2021-12-23,11683,TRACTOR,2177.0,7788.0,GJ,MI,94,3.577400091869545,7035.192138691044,3.231599512490144,-0.35,-4
2021-12-21,250,SPRINTER,1643.0,2153.35,MI,TX,42,1.3106208155812538,1771.1595476995965,1.0780033765670094,-0.23,-3
2021-12-21,350,SPRINTER,1619.0,2656.0,TX,MI,53,1.640518838789376,1983.5837873720463,1.2251907272217704,-0.42,-5
2021-12-22,4706,DOCK HIGH STRAIGHT,1598.0,5589.0,NX,IN,64,3.497496871088861,5354.944615515848,3.351029171161356,-0.15,-2
2021-12-22,5082,DOCK HIGH STRAIGHT,1687.0,3500.0,TX,MI,62,2.074688796680498,3654.6165279002967,2.1663405618851788,0.09,1
2021-12-20,40000,TRACTOR,473.0,3741.0,TX,TN,12,7.909090909090909,2815.084293092782,5.951552416686643,-1.96,-20
2021-12-20,275,CARGO VAN,489.0,1286.3,TX,TX,6,2.6304703476482616,1098.9905991908208,2.2474245382225373,-0.38,-4
2021-12-20,860,SPRINTER,547.0,900.0,TN,MO,8,1.6453382084095065,1026.7482669968144,1.87705350456456,0.23,3
2021-12-20,147,CARGO VAN,541.0,820.45,TN,MI,9,1.516543438077634,772.028840798982,1.4270403711626285,-0.09,-1
2021-12-21,175,CARGO VAN,1470.0,1874.76,TX,IL,30,1.2753469387755103,1984.0056373842483,1.3496636989008493,0.07,1
2021-12-21,3300,DOCK HIGH STRAIGHT,538.0,1700.0,IL,OH,21,3.159851301115242,1879.546719121788,3.4935812623081564,0.33,4
2021-12-21,10000,TRACTOR,522.0,3050.0,IN,AL,22,5.842911877394636,2863.556138555643,5.485739729033798,-0.36,-4
2021-12-20,200,CARGO VAN,346.0,1120.62,MI,KY,7,3.23878612716763,940.5617204202316,2.718386475202982,-0.52,-6
2021-12-21,12000,TRACTOR,522.0,3200.0,IN,AL,21,6.130268199233717,2778.760173831859,5.323295352168312,-0.81,-9
2021-12-21,35000,TRACTOR,1283.0,8500.0,IN,TX,24,6.625097427903351,5701.948268247659,4.444230918353592,-2.18,-22
2021-12-21,250,CARGO VAN,1069.0,2514.64,AZ,TX,23,2.3523292797006548,2124.8836987477785,1.987730307528324,-0.36,-4
2021-12-21,250,SPRINTER,306.0,790.56,OH,KY,18,2.583529411764706,882.8330589565162,2.8850753560670466,0.3,4
2021-12-22,263,CARGO VAN,1478.0,1876.32,TX,KY,43,1.2694993234100136,1875.6309210593552,1.2690330994988872,-0.0,1
2021-12-22,8650,DOCK HIGH STRAIGHT,1046.0,4000.0,TX,AL,39,3.8240917782026767,3125.669562854688,2.988211819172742,-0.84,-9
2021-12-23,596,SPRINTER,2262.0,3450.5,CA,MI,67,1.525419982316534,3797.840623089225,1.6789746344337866,0.15,2
2021-12-22,2304,DOCK HIGH STRAIGHT,1065.0,2850.0,TX,GA,42,2.676056338028169,3102.8201785459846,2.9134461770384834,0.24,3
2021-12-21,40000,TRACTOR,568.0,2100.0,KY,KY,21,3.6971830985915495,1996.259725467028,3.514541770188429,-0.18,-2
2021-12-23,1140,CARGO VAN,1411.0,3665.0,CU,IL,62,2.5974486180014176,2897.6434324363063,2.05360980328583,-0.54,-6
2021-12-21,3,CARGO VAN,476.0,846.28,KY,MI,16,1.7778991596638656,824.9026086745516,1.732988673686033,-0.04,-1
2021-12-22,660,SPRINTER,1464.0,2124.94,TX,KY,39,1.45146174863388,2048.0870288685865,1.3989665497736246,-0.05,-1
2021-12-22,200,CARGO VAN,1618.0,2485.69,TX,MI,34,1.536273176761434,1803.3902466329007,1.1145798804900502,-0.42,-5
2021-12-22,3000,DOCK HIGH STRAIGHT,1448.0,3100.0,TX,OH,29,2.1408839779005526,3062.645721962014,2.115086824559402,-0.03,-1
2021-12-22,4200,DOCK HIGH STRAIGHT,1581.0,3556.0,TX,IN,40,2.24920936116382,3229.3081084884075,2.0425731236485816,-0.21,-3
2021-12-21,2840,DOCK HIGH STRAIGHT,459.0,7484.74,SL,TX,22,16.306623093681917,3634.00821326306,7.917229222795337,-8.39,-33
2021-12-21,300,SPRINTER,1667.0,2212.66,TX,MI,21,1.3273305338932213,2124.3501736023195,1.2743552331147687,-0.05,-1
2021-12-22,600,SPRINTER,1378.0,2117.16,TX,KY,30,1.5364005805515235,2254.0690534013665,1.635754030044533,0.1,2
2021-12-21,360,TRACTOR,813.0,8000.0,AL,WI,15,9.84009840098401,4312.44198372406,5.30435668354743,-4.54,-33
2021-12-22,750,CARGO VAN,1628.0,2023.65,TX,MI,34,1.2430282555282557,1926.848214767755,1.183567699488793,-0.06,-1
2021-12-22,35000,TRACTOR,1301.0,7995.0,IL,TX,33,6.145272867025365,5857.04052373704,4.50195274691548,-1.64,-17
2021-12-24,1629,CARGO VAN,1977.0,3753.61,EM,KY,76,1.898639352554376,4387.130517282802,2.219084733071726,0.32,4
2021-12-22,35000,TRACTOR,456.0,3560.97,IL,TN,19,7.809144736842104,3204.923771983209,7.028341605226336,-0.78,-8
2021-12-22,125,SPRINTER,549.0,1075.0,MI,TN,19,1.958105646630237,937.2865665782424,1.7072615056069989,-0.25,-3
2021-12-22,2000,SPRINTER,1334.0,2989.0,TN,TX,21,2.240629685157421,2025.1026074311856,1.518067921612583,-0.72,-8
2021-12-22,8700,TRACTOR,472.0,2765.27,TX,TX,18,5.858622881355932,2540.308672956556,5.382009900331687,-0.48,-5
2021-12-23,247,CARGO VAN,1618.0,2470.57,TX,MI,45,1.526928306551298,1891.0366455942487,1.168749471937113,-0.36,-4
2021-12-23,1240,CUBE VAN,1589.0,3608.29,TX,MI,42,2.2707929515418503,2657.545253751638,1.672463973411981,-0.6,-7
2021-12-22,3326,SPRINTER,729.0,2023.55,MI,MO,17,2.775788751714677,1515.4901118763808,2.078861607512182,-0.7,-8
2021-12-23,400,DOCK HIGH STRAIGHT,624.0,1565.0,JA,TX,46,2.5080128205128207,2095.22734439915,3.357736128844792,0.85,9
2021-12-22,2747,CUBE VAN,731.0,1380.0,TX,TL,27,1.8878248974008207,1801.250014757566,2.46409030746589,0.58,6
2021-12-23,46,CUBE VAN,739.0,1398.0,TX,TL,38,1.891745602165088,1617.129013942265,2.1882665953210623,0.3,4
2021-12-23,42614,TRACTOR,1526.0,8066.0,WI,TX,36,5.285714285714286,4998.880398137453,3.275806289736208,-2.01,-21
2021-12-22,495,SPRINTER,677.0,950.0,MI,TN,13,1.4032496307237814,1190.8562109351788,1.7590195139367486,0.36,4
2021-12-22,7005,TRACTOR,369.0,2500.0,AL,KY,10,6.775067750677507,2339.042555685488,6.338868714594819,-0.44,-5
2021-12-22,200,SPRINTER,699.0,1310.21,TX,TX,11,1.874406294706724,1294.1611077824095,1.85144650612648,-0.02,-1
2021-12-24,1600,CARGO VAN,1356.0,2300.0,IL,TX,47,1.696165191740413,1533.4998659950857,1.130899606191066,-0.57,-6
2021-12-23,726,CARGO VAN,1315.0,2100.0,KY,TX,26,1.596958174904943,1875.662603375568,1.4263593942019528,-0.17,-2
2021-12-23,350,CARGO VAN,765.0,1888.57,MO,MI,20,2.468718954248366,1157.7439378543663,1.5133907684370802,-0.96,-10
2021-12-23,1511,CARGO VAN,610.0,1263.56,SC,OH,11,2.0714098360655737,1060.3401082081414,1.738262472472363,-0.33,-4
2021-12-23,771,CARGO VAN,576.0,1188.44,TN,MI,15,2.063263888888889,860.2637243311547,1.4935134102971437,-0.57,-6
2021-12-24,413,CARGO VAN,1658.0,2401.29,MI,TX,43,1.4483051869722556,1604.569063233335,0.967773862022518,-0.48,-5
2021-12-23,93,CARGO VAN,334.0,987.12,NY,MI,14,2.955449101796407,882.3207729751266,2.641678961003373,-0.31,-4
2021-12-23,1500,SPRINTER,566.0,1217.66,NC,OH,14,2.151342756183746,1035.138259912429,1.828866183590864,-0.32,-4
2021-12-23,875,SPRINTER,642.0,1171.93,GA,MI,14,1.8254361370716512,1200.836619027603,1.8704620234074816,0.05,1
2021-12-23,876,SPRINTER,673.0,1663.84,NC,MI,12,2.4722734026745914,1240.1639733524298,1.842739930687117,-0.63,-7
2021-12-27,300,SPRINTER,1712.0,2423.63,TX,MI,76,1.4156717289719627,2267.1996344924783,1.3242988519231766,-0.09,-1
2021-12-28,571,SPRINTER,2460.0,5286.9,JA,ON,96,2.1491463414634144,5554.321880220823,2.257854422853993,0.11,2
2021-12-27,1,TRACTOR,1264.0,8455.0,TN,TX,24,6.6890822784810124,5879.223546858356,4.651284451628446,-2.04,-21
2021-12-30,9100,TRACTOR,1046.0,4000.0,TX,AL,61,3.8240917782026767,4566.379366068932,4.365563447484639,0.54,6
2021-12-29,35000,TRACTOR,1299.0,7600.0,TX,SC,28,5.850654349499616,6517.408102095104,5.017250271050888,-0.83,-9
2021-12-29,40000,TRACTOR,568.0,2100.0,KY,KY,21,3.6971830985915495,1996.259725467028,3.514541770188429,-0.18,-2
2021-12-30,40000,TRACTOR,484.0,2300.0,SC,TN,25,4.75206611570248,1546.7522610707265,3.19576913444365,-1.56,-16
2022-01-03,40000,TRACTOR,1485.0,6995.0,OH,TX,73,4.71043771043771,5983.351920734463,4.0291932126158,-0.68,-7
2022-01-02,37895,TRACTOR,1087.0,9608.16,NE,TX,47,8.839153633854645,6867.387041055237,6.317743368036097,-2.52,-26
2022-01-03,2035,DOCK HIGH STRAIGHT,1065.0,5885.0,TX,GA,31,5.525821596244131,3148.486195262328,2.956325065974017,-2.57,-26
2022-01-05,2490,DOCK HIGH STRAIGHT,1153.0,2498.0,KY,TX,49,2.16652211621856,2189.607400742588,1.899052385726442,-0.27,-3
2022-01-05,18519,TRACTOR,1449.0,7200.0,VA,TX,45,4.968944099378882,5940.092426957786,4.099442668707927,-0.87,-9
2022-01-05,1387,CUBE VAN,2262.0,3518.04,CA,MI,57,1.5552785145888597,4642.498704413778,2.052386695143138,0.5,6
2022-01-05,860,SPRINTER,2036.0,3728.2,AZ,MI,50,1.831139489194499,2996.141033262469,1.471582039912804,-0.36,-4
2022-01-05,2700,DOCK HIGH STRAIGHT,1169.0,2268.0,TX,IL,38,1.9401197604790417,2384.142068485883,2.0394714016132447,0.1,2
2022-01-04,2952,SPRINTER,352.0,726.18,IN,MI,8,2.063011363636364,899.2168701925061,2.5545933812287105,0.49,5
2022-01-04,1500,SPRINTER,590.0,1329.48,MN,MI,12,2.25335593220339,1117.7994529088664,1.894575343913333,-0.36,-4
2022-01-06,9110,TRACTOR,1643.0,4995.0,TX,MI,63,3.0401704199634816,4195.0871532872525,2.553309283802345,-0.49,-5
2022-01-07,6234,DOCK HIGH STRAIGHT,2082.0,4588.0,GJ,MI,86,2.2036503362151776,5920.317063068638,2.8435720764018435,0.64,7
2022-01-07,3000,TRACTOR,1099.0,7300.0,TX,AL,93,6.6424021838034575,4088.476334136806,3.720178647986175,-2.92,-30
2022-01-06,1536,CUBE VAN,1662.0,3200.0,NX,MI,61,1.9253910950661848,3652.554314906594,2.197686110052102,0.27,3
2022-01-04,5200,TRACTOR,385.0,1995.0,OH,KY,12,5.181818181818182,1971.8365462409404,5.121653366859586,-0.06,-1
2022-01-05,3000,CUBE VAN,1110.0,2800.0,TN,TX,37,2.5225225225225225,2503.671644875241,2.255560040428145,-0.27,-3
2022-01-07,2000,DOCK HIGH STRAIGHT,1811.0,5500.0,TX,NY,82,3.0369961347321923,4065.316229542739,2.244790850106427,-0.79,-8
2022-01-06,5082,DOCK HIGH STRAIGHT,2078.0,4105.0,SL,MI,58,1.975457170356112,5061.392147531929,2.435703632113537,0.46,5
2022-01-06,2625,TRACTOR,1392.0,4498.0,NC,TX,50,3.23132183908046,5728.650055505461,4.115409522633233,0.88,9
2022-01-04,4000,DOCK HIGH STRAIGHT,398.0,1900.0,IL,KY,7,4.773869346733668,1606.2818703707678,4.035884096408965,-0.74,-8
2022-01-06,750,CUBE VAN,1644.0,1350.0,MI,TX,47,0.8211678832116789,2115.174881991391,1.2866027262721356,0.47,5
2022-01-05,3316,DOCK HIGH STRAIGHT,697.0,2591.23,SC,ON,19,3.717690100430416,2537.465970723301,3.640553760004736,-0.08,-1
2022-01-06,1275,CARGO VAN,1546.0,1645.0,MI,TX,47,1.0640362225097024,1848.1966529244976,1.1954700212965703,0.13,2
2022-01-06,213,CARGO VAN,1368.0,2034.0,IL,TX,46,1.486842105263158,1476.8184759150588,1.0795456695285517,-0.41,-5
2022-01-05,7000,TRACTOR,1264.0,5295.0,TN,TX,20,4.1890822784810124,4958.698998251857,3.923021359376469,-0.27,-3
2022-01-06,6056,DOCK HIGH STRAIGHT,1444.0,3333.0,SC,TX,42,2.3081717451523547,4083.466046980565,2.827885074086264,0.52,6
2022-01-06,125,CARGO VAN,1639.0,2177.14,OH,TX,42,1.3283343502135447,1740.6567030921508,1.0620236138451196,-0.27,-3
2022-01-05,2223,SPRINTER,792.0,1555.21,TX,TX,18,1.96364898989899,1435.10094457428,1.8119961421392423,-0.15,-2
2022-01-05,40000,TRACTOR,568.0,2100.0,KY,KY,21,3.6971830985915495,1996.259725467028,3.514541770188429,-0.18,-2
2022-01-07,42000,TRACTOR,1417.0,7298.0,QA,MS,69,5.150317572335921,8653.02921438947,6.106583778679936,0.96,10
2022-01-07,7000,DOCK HIGH STRAIGHT,1739.0,3220.0,CU,OH,73,1.8516388729154687,4924.023551329157,2.8315259064572498,0.98,10
2022-01-07,3855,DOCK HIGH STRAIGHT,2027.0,9634.48,QA,OH,65,4.753073507646769,5251.025479326213,2.590540443673514,-2.16,-22
2022-01-06,500,SPRINTER,1643.0,1495.0,MI,TX,39,0.9099208764455264,1661.568322190846,1.011301474248841,0.1,2
2022-01-06,317,CARGO VAN,1170.0,1135.0,IL,TX,39,0.97008547008547,1189.8365919896837,1.0169543521279347,0.05,1
2022-01-07,9708,DOCK HIGH STRAIGHT,2061.0,6959.25,GJ,OH,62,3.376637554585153,5657.334490901745,2.744946380835393,-0.63,-7
2022-01-05,1298,CARGO VAN,526.0,1259.27,IN,MO,14,2.3940494296577945,1119.372844348798,2.1280852554159657,-0.27,-3
2022-01-07,37829,TRACTOR,1688.0,9550.0,JA,AL,55,5.657582938388626,8178.208110166399,4.844910017871089,-0.81,-9
2022-01-07,37829,TRACTOR,1688.0,9550.0,JA,AL,58,5.657582938388626,8391.201281931837,4.971090806831657,-0.69,-7
2022-01-06,2579,SPRINTER,1478.0,1732.0,IN,TX,28,1.1718538565629228,2558.417120835222,1.7309994051659146,0.56,6
2022-01-05,40000,TRACTOR,351.0,3043.09,OH,TN,6,8.66977207977208,3221.5686948716584,9.178258389947745,0.51,6
2022-01-05,1010,CARGO VAN,429.0,750.0,TN,OH,7,1.7482517482517483,845.6158003400142,1.9711324017249747,0.22,3
2022-01-06,6900,TRACTOR,1486.0,5000.0,IN,TX,27,3.364737550471064,4946.375691601919,3.3286512056540505,-0.04,-1
2022-01-07,416,CARGO VAN,1643.0,1550.0,MI,TX,44,0.9433962264150944,1632.2094317532903,0.9934323991194708,0.05,1
2022-01-06,300,SPRINTER,549.0,850.0,MI,TN,17,1.5482695810564664,1018.9543825764164,1.856018911796751,0.31,4
2022-01-07,414,CARGO VAN,1603.0,1495.0,MI,TX,43,0.932626325639426,1595.773522155957,0.9954919040274216,0.06,1
2022-01-07,1540,CARGO VAN,1689.0,2240.2,TX,MI,54,1.326346950858496,2115.45561841114,1.2524900049799526,-0.07,-1
2022-01-06,2250,SPRINTER,610.0,1092.51,TX,AL,14,1.791,1077.3099724661902,1.7660819220757216,-0.02,-1
2022-01-07,1,TRACTOR,1264.0,4500.0,TN,TX,40,3.560126582278481,4671.586486436543,3.695875384839037,0.14,2
2022-01-06,7054,DOCK HIGH STRAIGHT,668.0,6100.0,EM,TM,26,9.131736526946108,3100.0837886847576,4.640843995037062,-4.49,-33
2022-01-06,16800,TRACTOR,410.0,2200.0,TN,NC,17,5.365853658536586,2446.138501753776,5.966191467692137,0.6,7
2022-01-07,2530,DOCK HIGH STRAIGHT,1606.0,2800.0,TX,MI,42,1.7434620174346205,2840.225605203597,1.7685090941491886,0.03,1
2022-01-07,700,SPRINTER,1558.0,1947.28,TN,TX,32,1.2498587933247751,2313.9512705777424,1.4852062070460477,0.24,3
2022-01-07,43000,TRACTOR,1264.0,4800.0,TN,TX,31,3.79746835443038,4672.757127246578,3.6968015247203945,-0.1,-2
2022-01-06,2223,SPRINTER,435.0,878.0,TX,TX,4,2.018390804597701,1098.1231340557647,2.524420997829344,0.51,6
2022-01-06,30000,TRACTOR,330.0,2000.0,KY,OH,9,6.0606060606060606,2148.353079040437,6.51016084557708,0.45,5
2022-01-07,300,SPRINTER,578.0,950.0,MI,IL,22,1.643598615916955,1021.7167584224704,1.7676760526340316,0.12,2
2022-01-07,3,CARGO VAN,556.0,1130.0,TX,GJ,19,2.0323741007194243,1084.5399854239818,1.9506114845755067,-0.08,-1
2022-01-07,20,CARGO VAN,330.0,1121.85,KY,AL,8,3.3995454545454544,836.9654134375492,2.536258828598634,-0.86,-9
2022-01-10,20741,TRACTOR,1760.0,8189.0,NX,MI,85,4.6528409090909095,7015.664040380365,3.9861727502161166,-0.67,-7
2022-01-10,200,SPRINTER,1640.0,1495.0,MI,TX,72,0.9115853658536586,1573.4432606458238,0.9594166223450143,0.05,1
2022-01-09,3500,TRACTOR,478.0,3020.0,NC,OH,62,6.317991631799163,2555.7226609693257,5.346700127550891,-0.97,-10
2022-01-12,1050,DOCK HIGH STRAIGHT,2005.0,5400.0,NC,JA,118,2.693266832917706,4355.536999543003,2.1723376556324205,-0.52,-6
2022-01-10,300,CARGO VAN,1773.0,2089.0,PA,TX,74,1.1782289904117316,1940.532457337131,1.0944909516847892,-0.08,-1
2022-01-10,1920,DOCK HIGH STRAIGHT,2011.0,7800.0,NY,TX,74,3.878667329686723,4211.966346771357,2.094463623456667,-1.78,-18
2022-01-10,2569,SPRINTER,2017.0,3703.7,AZ,MI,66,1.8362419434804165,3115.4706055227875,1.5446061504822943,-0.29,-3
2022-01-08,750,SPRINTER,554.0,1198.99,TN,MI,13,2.164241877256318,872.9079409485621,1.5756461027952384,-0.59,-6
2022-01-11,2400,CUBE VAN,1065.0,2850.0,TX,GA,97,2.676056338028169,2670.2974816437554,2.507321579008221,-0.17,-2
2022-01-10,65,CARGO VAN,679.0,1589.0,TN,MI,69,2.3402061855670104,1056.4815921467884,1.5559375436624276,-0.78,-8
2022-01-12,300,CARGO VAN,1947.0,2896.0,IN,EM,118,1.487416538263996,2843.2789042237805,1.4603384202484748,-0.03,-1
2022-01-09,4500,DOCK HIGH STRAIGHT,1618.0,4329.12,TX,MI,52,2.6755995055624227,3191.9940972407726,1.9728022850684623,-0.7,-8
2022-01-10,870,CUBE VAN,1624.0,2495.0,MI,TX,67,1.536330049261084,2168.617358054302,1.3353555160432893,-0.2,-3
2022-01-10,42000,TRACTOR,1532.0,7989.0,WI,TX,68,5.214751958224543,5878.090489699855,3.836873687793639,-1.38,-14
2022-01-08,360,SPRINTER,696.0,1498.05,TX,TX,13,2.1523706896551724,1244.6577977448464,1.788301433541446,-0.36,-4
2022-01-08,40470,TRACTOR,1122.0,8020.0,TN,TX,25,7.14795008912656,4728.501519984869,4.214350730824305,-2.93,-30
